time_s,pos_mm,vel_mms,accel_g,u_cmd_N,servo_deg,sky_on
0.000,20.9,-1.5,0.995,0,90,0
0.050,21.1,6.3,0.99,0,90,0
0.100,20.1,-8.2,0.983,0,90,0
0.150,18.8,-29.5,0.994,0,90,0
0.200,19,-2.6,0.986,0,90,0
0.250,20.6,9.8,0.987,0,90,0
0.300,20.5,0.8,0.992,0,90,0
0.350,19.3,-30.5,0.986,0,90,0
0.400,20,11.5,0.984,0,90,0
0.450,20.9,17.3,0.991,0,90,0
0.500,20.4,0.9,0.991,0,90,0
0.550,19.7,-14.3,0.983,0,90,0
0.600,19.9,2.9,0.996,0,90,0
0.650,19.2,-2,0.978,0,90,0
0.700,20.6,28.3,0.995,0,90,0
0.750,22,31.5,0.983,0,90,0
0.800,20.6,-0.5,0.986,0,90,0
0.850,21.2,14.6,1.004,0,90,0
0.900,20.6,-10.8,0.983,0,90,0
0.950,21.6,20.8,0.985,0,90,0
1.000,20.5,-19.8,0.988,0,90,0
1.050,21.1,13.4,0.99,0,90,0
1.100,20.9,-3.6,0.982,0,90,0
1.150,20.4,-10.5,0.987,0,90,0
1.200,20.5,7.4,0.99,0,90,0
1.250,20.5,-1.2,0.996,0,90,0
1.300,19.7,-16,0.98,0,90,0
1.350,21.7,11.7,0.982,0,90,0
1.400,21.3,-5.1,1.001,0,90,0
1.450,21.5,11.3,0.983,0,90,0
1.500,21.4,2.1,0.979,0,90,0
1.550,21.8,9.3,0.996,0,90,0
1.600,21.8,-0.8,0.992,0,90,0
1.650,22.4,14.3,0.971,0,90,0
1.700,21.7,-10.3,0.983,0,90,0
1.750,20.8,2.3,1.059,0,90,0
1.800,21.7,17,0.981,0,90,0
1.850,22,6.9,0.995,0,90,0
1.900,20.6,-5.5,0.987,0,90,0
1.950,20.5,-4.7,0.974,0,90,0
2.000,21.4,10.5,1.003,0,90,0
2.050,20.3,-21.1,0.985,0,90,0
2.100,21.1,12.1,1,0,90,0
2.150,21,-14.9,1,0,90,0
2.200,21.5,9.8,0.995,0,90,0
2.250,20.1,-29.1,1.005,0,90,0
2.300,20.3,-1.9,0.989,0,90,0
2.350,18.6,-39.1,0.987,0,90,0
2.400,19.6,11.7,0.993,0,90,0
2.450,19.4,5.5,0.991,0,90,0
2.500,20.4,19.7,1,0,90,0
2.550,21.2,6.7,0.972,0,90,0
2.600,20.2,-16.8,0.979,0,90,0
2.650,20.3,0.7,1.002,0,90,0
2.700,20.6,-0.6,0.99,0,90,0
2.750,20.2,-8,1.012,0,90,0
2.800,20.6,8.2,0.998,0,90,0
2.850,21.4,13.4,1.012,0,90,0
2.900,22.1,18.9,0.964,0,90,0
2.950,21,4.3,0.985,0,90,0
3.000,20.8,-3.9,0.983,0,90,0
3.050,20.7,-3.3,0.973,0,90,0
3.100,21,13.8,0.991,0,90,0
3.150,20.4,-10.8,0.995,0,90,0
3.200,19.4,-24.2,0.986,0,90,0
3.250,19.9,11.4,0.986,0,90,0
3.300,19.3,-12.8,1.005,0,90,0
3.350,19.4,-3.4,0.972,0,90,0
3.400,19.9,13.7,0.982,0,90,0
3.450,20.4,11.6,1,0,90,0
3.500,20.5,-7.7,0.997,0,90,0
3.550,19.4,-21.6,0.986,0,90,0
3.600,20.8,26.7,0.986,0,90,0
3.650,22.2,29,0.989,0,90,0
3.700,22.6,17.2,0.99,0,90,0
3.750,21.5,-15.4,0.99,0,90,0
3.800,21.7,0.5,0.988,0,90,0
3.850,20.9,-14.6,0.984,0,90,0
3.900,21.1,2.6,0.989,0,90,0
3.950,21,3,0.987,0,90,0
4.000,20.8,-4.9,0.993,0,90,0
4.050,22,26.4,0.996,0,90,0
4.100,19.7,-45,0.984,0,90,0
4.150,19.9,-0.8,0.982,0,90,0
4.200,18.2,-36.9,0.984,0,90,0
4.250,16.5,-46.4,0.973,0,90,0
4.300,17.5,5.6,0.999,0,90,0
4.350,19.5,17.9,1.008,0,90,0
4.400,18.8,-14.8,0.964,0,90,0
4.450,19,2.4,0.985,0,90,0
4.500,18.1,-11,0.995,0,90,0
4.550,18.2,-1.8,0.987,0,90,0
4.600,19.8,18.9,0.969,0,90,0
4.650,18.3,-28.9,0.981,0,90,0
4.700,19.4,20.4,0.989,0,90,0
4.750,18.8,-4.4,0.971,0,90,0
4.800,19,3.8,0.979,0,90,0
4.850,19.8,18.2,0.969,0,90,0
4.900,18.2,-29.6,0.992,0,90,0
4.950,17.6,-17.7,0.983,0,90,0
5.000,16.8,-22.5,0.972,0,90,0
5.050,16.4,-18.5,0.989,0,90,0
5.100,16.1,-15.7,1.001,0,90,0
5.150,16.4,-14.7,1.001,0,90,0
5.200,17.1,10,1.002,0,90,0
5.250,16.5,-14,0.986,0,90,0
5.300,16.6,4.9,0.988,0,90,0
5.350,16.9,4.1,0.993,0,90,0
5.400,16.3,-11.5,0.986,0,90,0
5.450,15.5,2.6,0.995,0,90,0
5.500,14.7,-20.3,0.993,0,90,0
5.550,16.8,27,0.997,0,90,0
5.600,17.3,15.4,0.987,0,90,0
5.650,15.6,-31.9,0.991,0,90,0
5.700,15.5,-3.9,0.993,0,90,0
5.750,14.8,-18.3,0.977,0,90,0
5.800,15.7,14.4,1,0,90,0
5.850,15.6,6.3,0.993,0,90,0
5.900,14.9,-17.2,0.99,0,90,0
5.950,14,-22.1,0.987,0,90,0
6.000,14.5,14,0.994,0,90,0
6.050,15.1,11.9,0.991,0,90,0
6.100,16.8,4.1,0.981,0,90,0
6.150,16.6,3.5,0.97,0,90,0
6.200,16.6,3,0.972,0,90,0
6.250,17,8.5,0.99,0,90,0
6.300,16.1,-15.3,0.994,0,90,0
6.350,16.2,2,0.992,0,90,0
6.400,14.6,-36,0.997,0,90,0
6.450,14.5,-8.1,0.986,0,90,0
6.500,15.2,8.1,0.999,0,90,0
6.550,15.4,8.1,0.99,0,90,0
6.600,15.4,-0.6,0.984,0,90,0
6.650,16,5.9,0.992,0,90,0
6.700,15.8,-2.5,0.992,0,90,0
6.750,16.7,20.4,0.999,0,90,0
6.800,15.1,-9.6,0.986,0,90,0
6.850,16.3,21.8,0.986,0,90,0
6.900,16.3,3.5,0.979,0,90,0
6.950,16,-4.9,0.988,0,90,0
7.000,15.5,-11.7,0.998,0,90,0
7.050,14.7,-17.4,0.996,0,90,0
7.100,15.6,16.3,0.993,0,90,0
7.150,16.6,21.3,1.006,0,90,0
7.201,16.4,-6,0.991,0,90,0
7.251,16.7,9.9,0.991,0,90,0
7.301,16.6,0.9,1,0,90,0
7.351,16.3,1.8,0.974,0,90,0
7.401,16.3,1.5,1.044,0,90,0
7.451,15.6,-13.7,1.006,0,90,0
7.501,16.9,26.5,0.992,0,90,0
7.551,16.7,0,1.009,0,90,0
7.601,15.9,-15,0.887,0,90,0
7.651,15.5,-31.5,1.009,0,90,0
7.701,15.8,3.3,0.974,0,90,0
7.751,15.9,3.5,0.991,0,90,0
7.801,15.4,-12,0.983,0,90,0
7.851,15.7,4.8,1.014,0,90,0
7.901,14.1,-32.9,0.975,0,90,0
7.951,14.9,9.5,0.739,0,90,0
8.001,15.1,0.6,1.004,0,90,0
8.051,15,1.5,1.143,0,90,0
8.101,14.1,-21.2,0.994,0,90,0
8.151,13.5,-18,0.943,0,90,0
8.201,13.3,-15.3,0.985,0,90,0
8.251,12.3,-28,1.119,0,90,0
8.301,12,-15,0.94,0,90,0
8.351,12.1,-5.2,1.08,0,90,0
8.401,11.2,-26.9,1.015,0,90,0
8.451,9.2,-51.7,0.989,0,90,0
8.501,9.6,-6.5,0.907,0,90,0
8.551,10.2,2,0.978,0,90,0
8.601,9.8,-11.3,0.982,0,90,0
8.651,10.3,5.4,0.976,0,90,0
8.701,8.3,-29.1,0.967,0,90,0
8.751,7.6,-24.7,1.015,0,90,0
8.801,8.9,16.5,0.969,0,90,0
8.851,10.1,13,0.948,0,90,0
8.901,10.6,11.1,0.95,0,90,0
8.951,11.9,31.9,1.026,0,90,0
9.001,11.7,-5.8,1.103,0,90,0
9.051,13,32.6,1.121,0,90,0
9.101,12.4,-2.3,0.975,0,90,0
9.151,13.7,26.1,1.055,0,90,0
9.201,12.9,-7.8,0.977,0,90,0
9.251,14,12.3,0.988,0,90,0
9.301,13.8,3,0.977,0,90,0
9.351,15,32.5,0.986,0,90,0
9.401,13.2,-15.9,0.97,0,90,0
9.451,12.9,-6,0.986,0,90,0
9.501,14.1,24.9,0.957,0,90,0
9.551,13.8,-10.9,0.966,0,90,0
9.601,12.6,-24.2,1.044,0,90,0
9.651,12.2,-13.1,0.968,0,90,0
9.701,9.4,-35,0.97,0,90,0
9.751,8.7,-29.7,0.927,0,90,0
9.801,8,-21.5,0.977,0,90,0
9.851,8.1,-10.8,1.045,0,90,0
9.901,6.8,-39.1,1.012,0,90,0
9.951,8.4,12.2,1,0,90,0
10.001,7.7,-19.6,1.017,0,90,0
10.051,8.7,13.3,0.951,0,90,0
10.101,8.1,17.5,0.979,0,90,0
10.151,6.8,-30.1,0.995,0,90,0
10.201,7.4,4.4,0.901,0,90,0
10.251,5.7,-3.9,0.992,0,90,0
10.301,5.9,-3.4,0.967,0,90,0
10.351,5.6,-8.8,1.019,0,90,0
10.401,5.2,-15,0.988,0,90,0
10.451,6,9.8,0.971,0,90,0
10.501,5.9,-6.8,0.987,0,90,0
10.551,5.4,-13.3,0.992,0,90,0
10.601,5,-11.3,1.041,0,90,0
10.651,4.7,-8.2,0.853,0,90,0
10.701,4.6,-6.9,1.036,0,90,0
10.751,5.6,16.6,0.849,0,90,0
10.801,4.4,-4.9,0.977,0,90,0
10.851,4.4,-4.1,0.966,0,90,0
10.901,3.8,9,1.009,0,90,0
10.951,4,0.2,0.967,0,90,0
11.001,3.8,-7.4,0.9,0,90,0
11.051,3.9,2.2,0.966,0,90,0
11.101,4.1,1.8,0.978,0,90,0
11.151,3.1,-20.9,0.902,0,90,0
11.201,2.7,-8.7,0.978,0,90,0
11.251,3,0.1,0.974,0,90,0
11.301,1.8,-11.6,0.977,0,90,0
11.351,2,-2.3,0.973,0,90,0
11.401,1.8,-9.5,0.981,0,90,0
11.451,2.9,14.5,0.592,0,90,0
11.501,3,4.8,0.768,0,90,0
11.551,2.5,-10.9,0.966,0,90,0
11.601,4.3,26.3,0.842,0,90,0
11.651,4,-0.2,0.754,0,90,0
11.701,5.5,37.3,0.848,0,90,0
11.751,6.7,29.2,0.976,0,90,0
11.801,6.3,2.3,0.931,0,90,0
11.851,7.4,12.2,0.814,0,90,0
11.901,7,2.9,0.999,0,90,0
11.951,6.5,-5.1,0.991,0,90,0
12.001,8.4,20.7,1.059,0,90,0
12.051,9.8,40.1,0.857,0,90,0
12.101,10,19.1,0.951,0,90,0
12.151,12.2,31.8,1.007,0,90,0
12.201,13.3,42,0.966,0,90,0
12.251,12.6,5.7,0.988,0,90,0
12.301,11.9,4.1,0.983,0,90,0
12.351,11.4,-4,1.061,0,90,0
12.401,11.2,-13.8,0.901,0,90,0
12.451,9.8,-26.7,0.907,0,90,0
12.501,9,-22.7,1.054,0,90,0
12.551,8.2,-44.5,0.983,0,90,0
12.601,7.5,-22.8,0.985,0,90,0
12.651,7.5,-11.9,1.02,0,90,0
12.701,6.3,-21.4,0.999,0,90,0
12.751,6.3,-10.7,0.966,0,90,0
12.801,6,-16.6,0.972,0,90,0
12.851,3.8,-39.7,0.974,0,90,0
12.901,3.7,-18.8,0.969,0,90,0
12.951,2.2,-16.6,1.011,0,90,0
13.001,0.9,-44.1,0.976,0,90,0
13.051,1.8,0,0.984,0,90,0
13.101,1.3,-30,0.974,0,90,0
13.151,2,4.5,1.022,0,90,0
13.201,1.5,-18.7,0.686,0,90,0
13.251,0.9,-13.5,0.986,0,90,0
13.301,-0.4,-34,0.977,0,90,0
13.351,-0.4,-13.9,0.964,0,90,0
13.401,-1.8,-31.4,0.986,0,90,0
13.451,-1,3.3,0.978,0,90,0
13.501,-0.6,-5.1,0.974,0,90,0
13.551,-0.9,-11.8,1.108,0,90,0
13.601,-0.1,12.4,0.692,0,90,0
13.651,0.4,1.5,0.935,0,90,0
13.701,1.5,23.8,0.917,0,90,0
13.751,1.4,5.2,0.983,0,90,0
13.801,2.1,18.8,1.073,0,90,0
13.851,4.3,53.4,0.938,0,90,0
13.901,5.1,28.1,0.925,0,90,0
13.951,5.2,16.4,0.967,0,90,0
14.001,6,28.9,0.931,0,90,0
14.051,7.7,34.8,0.974,0,90,0
14.101,9,44.6,0.973,0,90,0
14.151,8.1,0.4,0.976,0,90,0
14.201,8.5,30.3,0.858,0,90,0
14.251,8.5,10.7,1.046,0,90,0
14.301,9.5,31.6,0.982,0,90,0
14.351,10.1,6.7,0.969,0,90,0
14.401,10.6,20.7,0.921,0,90,0
14.451,12.7,43.8,0.941,0,90,0
14.501,13.3,29.8,0.652,0,90,0
14.551,12.3,-4.7,1.014,0,90,0
14.601,14.2,18.7,1.04,0,90,0
14.651,13.6,0.9,0.975,0,90,0
14.701,12.1,-21.7,0.984,0,90,0
14.751,11.8,5.7,0.933,0,90,0
14.801,11.7,-2.7,0.969,0,90,0
14.851,11.2,-9.8,1.311,0,90,0
14.901,8.2,-49.8,0.86,0,90,0
14.951,7.9,-19.8,0.955,0,90,0
15.001,5.9,-33.5,1.073,0,90,0
15.051,5.4,-28.4,1.139,0,90,0
15.101,4.7,-31.7,1.003,0,90,0
15.151,4.6,-26.3,0.939,0,90,0
15.201,4.2,-22.3,0.979,0,90,0
15.251,4.6,-4,0.901,0,90,0
15.301,4.1,-16.7,1.037,0,90,0
15.351,2.8,-36.7,0.968,0,90,0
15.401,3,-8.7,0.911,0,90,0
15.451,2.3,-20.2,1.014,0,90,0
15.501,2.7,-2.2,0.187,0,90,0
15.551,1.4,-20.7,1.002,0,90,0
15.601,1,-17.6,0.963,0,90,0
15.651,1.9,7.6,0.972,0,90,0
15.701,0.4,-20,0.978,0,90,0
15.751,1.1,5.5,0.944,0,90,0
15.801,1.6,4.6,0.913,0,90,0
15.851,2.2,-6.4,0.984,0,90,0
15.901,1.9,-5.4,0.996,0,90,0
15.951,0.7,-27.1,0.916,0,90,0
16.001,3.3,16.4,1.056,0,90,0
16.051,4,21.4,0.92,0,90,0
16.101,6.4,44.4,0.953,0,90,0
16.151,6.1,7.7,0.98,0,90,0
16.201,6.2,14.1,0.9,0,90,0
16.251,9.4,40.9,1.016,0,90,0
16.301,10.5,42.3,0.975,0,90,0
16.351,11.5,43.4,0.976,0,90,0
16.401,13.2,56.1,0.925,0,90,0
16.451,13.3,25.2,0.972,0,90,0
16.501,14.4,43.9,0.971,0,90,0
16.551,13.9,2.9,1.024,0,90,0
16.601,13,-5.1,0.935,0,90,0
16.651,14.4,21.8,0.913,0,90,0
16.701,15.1,26.1,0.983,0,90,0
16.751,15.2,14.7,0.958,0,90,0
16.801,15.7,-0.3,0.871,0,90,0
16.851,14.9,-7.7,0.906,0,90,0
16.901,13,-36.6,0.885,0,90,0
16.951,11.9,-22.3,1.011,0,90,0
17.001,12.1,-4,0.932,0,90,0
17.051,9.5,-26.1,0.944,0,90,0
17.101,9.5,-14.7,0.967,0,90,0
17.151,9.1,-20,0.968,0,90,0
17.201,9.2,1.7,0.945,0,90,0
17.251,8.9,-13.6,1.195,0,90,0
17.301,9.4,3.5,0.951,0,90,0
17.351,8.2,-6.9,0.974,0,90,0
17.401,8.2,-5.8,0.974,0,90,0
17.451,7.6,-20,0.979,0,90,0
17.501,6.4,-12.2,1.116,0,90,0
17.551,6.8,-2.8,1.008,0,90,0
17.601,9.3,33.2,0.993,0,90,0
17.651,8.7,-9.3,0.996,0,90,0
17.701,10,29.6,1.009,0,90,0
17.751,11.8,37.5,1.096,0,90,0
17.801,11.7,9.4,0.999,0,90,0
17.851,11.6,8,0.997,0,90,0
17.901,12.8,27.1,1.096,0,90,0
17.951,12.3,0.6,0.975,0,90,0
18.001,13.4,30.5,0.98,0,90,0
18.051,15.8,25,0.968,0,90,0
18.101,16.4,28.8,0.947,0,90,0
18.151,16.9,30.5,0.969,0,90,0
18.201,16.7,11,0.964,0,90,0
18.251,16.2,1.8,0.973,0,90,0
18.301,15.9,9.9,0.973,0,90,0
18.351,15.4,-6.6,0.911,0,90,0
18.401,14.3,-20.6,1.056,0,90,0
18.451,13.7,1.3,0.976,0,90,0
18.501,12.9,-21.4,0.94,0,90,0
18.551,12.7,-10.7,0.889,0,90,0
18.601,10.2,-33.2,0.982,0,90,0
18.651,9.6,-28.3,0.855,0,90,0
18.701,8.2,-35.4,0.974,0,90,0
18.751,7.9,-22.6,0.984,0,90,0
18.801,7.4,-26.7,0.976,0,90,0
18.851,7.2,-11.8,0.838,0,90,0
18.901,7.6,-2.5,1.01,0,90,0
18.951,6.1,-39.6,0.976,0,90,0
19.001,6.6,-2,0.974,0,90,0
19.051,7.3,5.8,1,0,90,0
19.101,5.6,-40.1,0.958,0,90,0
19.151,6.7,-6.8,1.024,0,90,0
19.201,5.9,-20.8,0.96,0,90,0
19.251,4.9,-23.7,0.972,0,90,0
19.301,5.8,9.9,0.974,0,90,0
19.351,5.7,-6.6,0.968,0,90,0
19.401,4.7,-10,1.095,0,90,0
19.451,5.3,6.5,1.287,0,90,0
19.501,5,-9.5,0.945,0,90,0
19.551,7.1,8.9,0.943,0,90,0
19.601,8.6,37.6,0.845,0,90,0
19.651,8.2,9.1,0.976,0,90,0
19.701,9,22.8,0.941,0,90,0
19.751,9.8,26.9,1.125,0,90,0
19.801,10.6,29.2,0.973,0,90,0
19.851,11.3,24.8,0.967,0,90,0
19.901,12.7,43.6,1.012,0,90,0
19.951,12,6,0.912,0,90,0
20.001,13.2,35.1,1.021,0,90,0
20.051,12.5,-0.2,0.946,0,90,0
20.101,13.2,21.2,1.006,0,90,0
20.151,14.6,40.6,0.973,0,90,0
20.201,13.1,-19.8,0.973,0,90,0
20.251,12.5,-9.4,0.967,0,90,0
20.301,13.9,29.6,0.962,0,90,0
20.351,15.5,30,1.127,0,90,0
20.401,13.7,-27,1.096,0,90,0
20.451,13.6,-0.5,1.033,0,90,0
20.501,12,-20.6,0.952,0,90,0
20.551,11.4,-17.5,0.982,0,90,0
20.601,9.7,-44.9,1.035,0,90,0
20.651,8.9,-38,1.037,0,90,0
20.701,9.1,-9.8,1.021,0,90,0
20.751,8.9,-14.6,0.933,0,90,0
20.801,9.1,-4.9,0.972,0,90,0
20.851,8.1,-26.7,1.173,0,90,0
20.901,7.4,-20.4,0.992,0,90,0
20.951,6.7,-24.8,0.981,0,90,0
21.001,6.9,-6.1,0.995,0,90,0
21.051,6.9,-11.9,0.957,0,90,0
21.101,5.6,-32.6,1.007,0,90,0
21.151,4.5,-35.2,0.955,0,90,0
21.201,3.6,-18,0.991,0,90,0
21.251,3.2,-22.8,0.974,0,90,0
21.301,4,4.9,0.975,0,90,0
21.351,3.8,-10.8,0.977,0,90,0
21.401,4.7,13.3,0.979,0,90,0
21.451,3.6,1.4,0.978,0,90,0
21.501,3.5,-6.3,0.971,0,90,0
21.551,2.1,-35.4,0.988,0,90,0
21.601,4,31.1,0.996,0,90,0
21.651,4.9,18.9,0.979,0,90,0
21.701,4.7,1.1,0.953,0,90,0
21.751,3.1,-10.9,0.994,0,90,0
21.801,3.9,13.3,0.969,0,90,0
21.851,3.6,-21.5,1.036,0,90,0
21.901,3.2,-10.8,1.005,0,90,0
21.951,3.3,-1.7,0.972,0,90,0
22.001,2.7,2.2,0.972,0,90,0
22.051,1.2,-35.7,0.945,0,90,0
22.101,0.9,-15.3,0.97,0,90,0
22.151,0.6,-29.4,0.968,0,90,0
22.201,0.2,-17.5,0.93,0,90,0
22.251,1.1,-1,1.035,0,90,0
22.301,3,36.6,1.073,0,90,0
22.351,3.5,16.1,0.97,0,90,0
22.401,5.4,23.3,0.983,0,90,0
22.451,6.1,27.3,0.881,0,90,0
22.501,5.8,8.2,1.067,0,90,0
22.551,6.2,12.3,1.016,0,90,0
22.601,6.9,25.4,0.962,0,90,0
22.651,8.9,51.6,0.972,0,90,0
22.701,10.9,37.3,0.998,0,90,0
22.751,10.4,9.2,0.964,0,90,0
22.801,11.1,28,0.935,0,90,0
22.851,10.8,8.8,0.727,0,90,0
22.901,12.1,37.5,0.954,0,90,0
22.951,11.3,0.5,0.964,0,90,0
23.001,11.4,7.9,0.973,0,90,0
23.051,11.4,6.7,0.965,0,90,0
23.101,13,33.7,0.965,0,90,0
23.151,12.8,6.2,0.957,0,90,0
23.201,12.3,-2.3,0.966,0,90,0
23.251,12,-39.5,1.03,0,90,0
23.301,11.1,-18.6,0.989,0,90,0
23.351,10.5,-5.9,0.946,0,90,0
23.401,10.1,-12.5,0.972,0,90,0
23.451,8.8,-33.2,0.973,0,90,0
23.501,7.6,-25.1,0.957,0,90,0
23.551,7.9,-6.3,0.976,0,90,0
23.601,7.7,-12.9,1,0,90,0
23.651,7.8,-10.4,0.924,0,90,0
23.701,6.9,-23.9,0.955,0,90,0
23.751,6,-27.8,1.007,0,90,0
23.801,4.5,-26.4,0.788,0,90,0
23.851,4.1,-22.5,0.969,0,90,0
23.901,5.4,2.9,0.985,0,90,0
23.951,4.7,-20,0.901,0,90,0
24.001,5.3,5.5,0.947,0,90,0
24.051,7.3,15.6,0.98,0,90,0
24.101,6.6,-9.3,1.025,0,90,0
24.151,7.3,14.6,0.824,0,90,0
24.201,8.9,42.8,0.957,0,90,0
24.251,8,-8.6,0.915,0,90,0
24.301,8.1,7.7,1.021,0,90,0
24.351,9.9,16.1,0.937,0,90,0
24.401,11.1,36.1,0.822,0,90,0
24.451,10.4,-0.5,0.958,0,90,0
24.501,10.7,14.6,1.05,0,90,0
24.551,12.7,49.9,0.967,0,90,0
24.601,15,44.7,0.975,0,90,0
24.651,14.1,0.5,0.969,0,90,0
24.701,14.5,22.9,0.961,0,90,0
24.751,12.1,-15.3,0.919,0,90,0
24.801,10.8,-28,0.755,0,90,0
24.851,10.4,-6.4,1.171,0,90,0
24.901,9.7,-20.4,0.933,0,90,0
24.951,8.2,-39.9,0.951,0,90,0
25.001,6.2,-36.3,0.938,0,90,0
25.051,6.6,-8.4,0.96,0,90,0
25.101,5.5,-37.1,0.985,0,90,0
25.151,6.2,-8.8,0.941,0,90,0
25.201,7,7.5,0.966,0,90,0
25.251,5.4,-38.6,0.966,0,90,0
25.301,5.5,-0.1,0.972,0,90,0
25.351,5.8,-0.1,0.952,0,90,0
25.401,3.5,-51.5,0.972,0,90,0
25.451,3.8,-6.2,0.963,0,90,0
25.501,5.4,24.7,0.956,0,90,0
25.551,6.2,4,0.985,0,90,0
25.601,5.9,-4.1,0.998,0,90,0
25.651,7.1,26.5,0.916,0,90,0
25.701,9.4,33,1.013,0,90,0
25.751,10.4,35.6,0.97,0,90,0
25.801,11.5,37.7,0.979,0,90,0
25.851,14.1,47.5,0.971,0,90,0
25.901,13.8,17.9,0.973,0,90,0
25.951,14.4,-0.2,0.991,0,90,0
26.001,13.7,-0.2,0.961,0,90,0
26.051,13.9,14.9,0.969,0,90,0
26.101,13.3,-3.1,0.97,0,90,0
26.151,13.7,12.3,0.966,0,90,0
26.201,15,33,0.927,0,90,0
26.251,15.1,2.5,0.969,0,90,0
26.301,14.2,-12.9,0.958,0,90,0
26.351,13.2,-18.5,0.977,0,90,0
26.401,11.8,-2.5,0.793,0,90,0
26.451,10.3,-39.6,1.033,0,90,0
26.501,8.7,-20,0.873,0,90,0
26.551,8.6,-17,0.957,0,90,0
26.601,6.8,-51.9,0.97,0,90,0
26.651,6.7,-28.2,0.977,0,90,0
26.701,5.5,-38.9,1.023,0,90,0
26.751,6.2,-3.1,0.95,0,90,0
26.801,5.5,-13.9,0.982,0,90,0
26.851,5.1,-19.3,0.974,0,90,0
26.901,4.5,-23.9,0.97,0,90,0
26.951,3.3,-23.6,0.968,0,90,0
27.001,4.4,9.9,0.976,0,90,0
27.051,4.5,3,0.949,0,90,0
27.101,5.5,17.6,1.059,0,90,0
27.151,7.2,37.4,0.943,0,90,0
27.201,10.1,49.6,0.93,0,90,0
27.251,10.6,27.1,0.993,0,90,0
27.301,10.2,8.1,0.89,0,90,0
27.351,12,31.3,1.03,0,90,0
27.401,14.3,64.1,0.971,0,90,0
27.451,14.3,49,0.983,0,90,0
27.501,14.3,19.1,0.948,0,90,0
27.551,14.3,16.2,0.962,0,90,0
27.601,15,18.1,0.97,0,90,0
27.651,14.1,-7.1,0.934,0,90,0
27.701,14.9,24,0.947,0,90,0
27.751,13.4,19.9,0.992,0,90,0
27.801,13,-5.6,1.045,0,90,0
27.851,12.8,-4.7,0.891,0,90,0
27.901,10.5,-30,1.065,0,90,0
27.951,9.4,-33,0.859,0,90,0
28.001,7.7,-30.2,1.061,0,90,0
28.051,6.2,-48.2,0.95,0,90,0
28.101,5.2,-41,0.954,0,90,0
28.151,3.9,-28.5,0.956,0,90,0
28.201,4.1,-16.7,1.054,0,90,0
28.251,3.9,-21.7,0.99,0,90,0
28.301,3.1,-31.8,0.967,0,90,0
28.351,2.9,-19.5,0.955,0,90,0
28.401,2.7,-16.6,0.972,0,90,0
28.451,2.7,-3.4,0.977,0,90,0
28.501,2.9,-2.9,1.045,0,90,0
28.551,4.9,17.1,0.753,0,90,0
28.601,5.1,7,0.948,0,90,0
28.651,4.9,-1.6,1.008,0,90,0
28.701,7.8,38.3,0.961,0,90,0
28.751,9.4,47.5,0.997,0,90,0
28.801,10.5,40.4,1.033,0,90,0
28.851,12.9,50.6,0.891,0,90,0
28.901,14.4,58,0.932,0,90,0
28.951,13.4,4.3,0.94,0,90,0
29.001,13.7,5,1.028,0,90,0
29.051,14.3,26.7,0.964,0,90,0
29.101,14,23.8,0.985,0,90,0
29.151,13.5,-2.3,0.969,0,90,0
29.201,14.1,20.6,0.97,0,90,0
29.251,14.9,33.2,0.971,0,90,0
29.301,13.7,-16.7,1.033,0,90,0
29.351,13.2,-6.7,0.872,0,90,0
29.401,11.5,-26.2,1.027,0,90,0
29.451,10.7,-22.3,0.97,0,90,0
29.501,11,-4,0.876,0,90,0
29.551,8.8,-18.6,0.951,0,90,0
29.601,8.3,-23.3,0.91,0,90,0
29.651,8.2,-19.1,0.949,0,90,0
29.701,7.6,-23.7,1.135,0,90,0
29.751,7.5,-12.7,0.926,0,90,0
29.801,5,-43.3,0.933,0,90,0
29.851,4.5,-29.3,0.997,0,90,0
29.901,3.7,-32.4,0.981,0,90,0
29.951,3.9,-9.5,0.967,0,90,0
30.001,2.3,-45.6,0.963,0,90,0
30.051,2.8,2.3,0.962,0,90,0
30.101,3,-5.5,0.918,0,90,0
30.151,3.2,-4.7,0.938,0,90,0
30.201,3.6,4.1,0.923,0,90,0
30.251,4.3,11,0.851,0,90,0
30.301,6.8,54.3,0.927,0,90,0
30.351,7.1,13.8,0.902,0,90,0
30.401,9.7,64.2,1.016,0,90,0
30.451,10.3,32.1,1.271,0,90,0
30.501,12.7,60.7,0.92,0,90,0
30.551,11.5,-0.9,0.909,0,90,0
30.601,12,0.1,1.132,0,90,0
30.651,13.5,45.1,1.051,0,90,0
30.701,12.8,0.8,0.959,0,90,0
30.751,14.6,15.2,0.974,0,90,0
30.801,15.6,35.4,0.955,0,90,0
30.851,14.1,-14.9,0.983,0,90,0
30.901,14.5,7.2,0.976,0,90,0
30.951,15.5,28.7,0.873,0,90,0
31.001,15.5,9.4,0.979,0,90,0
31.051,13.6,-21,0.978,0,90,0
31.101,11.1,-55.3,0.986,0,90,0
31.151,9.3,-26.1,0.917,0,90,0
31.201,8.6,-29.7,0.966,0,90,0
31.251,8.9,-10.2,0.954,0,90,0
31.301,6.7,-31.8,1.003,0,90,0
31.351,5.9,-34.5,1.026,0,90,0
31.401,6.1,-14.3,0.938,0,90,0
31.451,5.9,-17.9,0.99,0,90,0
31.501,5.4,-22.7,1.102,0,90,0
31.551,4,-41.8,1.01,0,90,0
